processed_url,url_length,label
http  babal net,361,1.0
http  pornsharing com,96,1.0
http  akhbarelyom com,101,1.0
http www hsqxx com,61,0.0
http  udn com,183,1.0
http  tobogo net,110,1.0
http  mirtesen ru,164,1.0
http  extratorrent cc,107,1.0
http  motthegioi vn,112,1.0
http  tinnhanh360 net,92,1.0
http  diply com,95,1.0
http  uproxx com,115,1.0
http  mywrigleyville com,68,0.0
https  medium com,94,1.0
http www bsyfsl com,88,0.0
http www pcpcadv com.br,64,0.0
http  genius com,109,1.0
http  mylust com,87,1.0
http www japanesecookingvideos com,52,0.0
http  torcache net,169,1.0
http www mitraalam or.id,75,0.0
http www impera-advisory com,67,0.0
http  aljazeera net,226,1.0
http  thenextweb com,117,1.0
http  twitter com,102,1.0
http www ladronkafest cz,49,0.0
http novy email cz,133,0.0
http  web de,112,1.0
http  interpark com,136,1.0
http  katproxy com,103,1.0
http  tunein com,117,1.0
http  1337x to,88,1.0
http  anysex com,84,1.0
http  tmalltops com,109,0.0
http  mic com,106,1.0
http paypal.service.id indomima com,71,0.0
http  fanpage gr,231,1.0
http  novinbehsakht com,44,0.0
https  prezi com,103,1.0
http  indianexpress com,117,1.0
http  syosetu com,96,1.0
http  tobogo net,107,1.0
http www palaciodeeventos com,47,0.0
http  fazenda gov.br,145,1.0
http  interpark com,129,1.0
http  pastehtml com,40,0.0
http www martin-busker de,153,0.0
http  techcrunch com,114,1.0
http  189 cn,142,1.0
http  variety com,95,1.0
http  mirtesen ru,156,1.0
http www novaestudio com.ar,43,0.0
http  otomoto pl,103,1.0
http runescape ssgo asia,47,0.0
https  twitter com,282,1.0
http  metro co.uk,110,1.0
http  europa eu,98,1.0
http  akhbarelyom com,115,1.0
http  seesaawiki jp,95,1.0
http  olx ro,94,1.0
http  nguyentandung org,104,1.0
http  serverfault com,92,1.0
http  distractify com,87,1.0
http  twitter com,299,1.0
http  mashable com,83,1.0
http secure.bankofamerica boabanking com,61,0.0
http  cheezburger com,88,1.0
http www dionnewarwick net,94,0.0
http  torcache net,166,1.0
http  variety com,88,1.0
http  kakaku com,87,1.0
http  distractify com,87,1.0
http  emgn com,115,1.0
http  olx ro,118,1.0
http  mashable com,95,1.0
http www biaobang cn,95,0.0
http  elitedaily com,85,1.0
http  yourlust com,87,1.0
http  nesn com,97,1.0
http  serverfault com,106,1.0
http  thechive com,102,1.0
http  censor net.ua,143,1.0
http  pastehtml com,40,0.0
http  mirtesen ru,152,1.0
http  motthegioi vn,106,1.0
http  ecnavi jp,88,1.0
http  olx in,98,1.0
http  extratorrent cc,169,1.0
http  torcache net,146,1.0
http  variety com,228,1.0
http  www nhs.uk,84,1.0
http  seekingalpha com,91,1.0
http  fanpage gr,230,1.0
http www.verify-account-information-security pahadika-tc com,70,0.0
http  syosetu com,96,1.0
http  serverfault com,89,1.0
http  babal net,98,1.0
http  web tv,89,1.0
http  torcache net,146,1.0
http  torcache net,134,1.0
http  extratorrent cc,92,1.0
http www shisimi com,67,0.0
http  nesn com,103,1.0
http  variety com,120,1.0
http  venturebeat com,114,1.0
http  kenh14 vn,97,1.0
http  hollywoodlife com,95,1.0
http  themeforest net,98,1.0
http  bdnews24 com,111,1.0
http  indianexpress com,118,1.0
http  aljazeera net,212,1.0
https  slack com,84,1.0
http  bestblackhatforum com,110,1.0
http  nymag com,108,1.0
http  bestblackhatforum com,151,1.0
http  ap org,103,1.0
http www bccplanning com,49,0.0
http  extratorrent cc,94,1.0
http  plarium com,90,1.0
http  thenextweb com,91,1.0
http  correios com.br,83,1.0
http  pornsharing com,85,1.0
http  ap org,95,1.0
http  torcache net,122,1.0
http www com-turning com,70,0.0
http  likemag com,108,1.0
http  superuser com,84,1.0
http www one10demo co.za,65,0.0
http  mirtesen ru,160,1.0
http  torcache net,158,1.0
http  perezhilton com,135,1.0
http  bongda88 info,83,1.0
http rs nnok asia,45,0.0
http  depositphotos com,113,1.0
http  interpark com,129,1.0
http www user-involvement com.hk,57,0.0
http  torcache net,142,1.0
http  mirtesen ru,161,1.0
http  depositphotos com,91,1.0
http  distractify com,87,1.0
http  twitter com,237,1.0
https  hubpages com,95,1.0
http  correios com.br,111,1.0
http  allegro pl,107,1.0
http  plarium com,101,1.0
http  askubuntu com,85,1.0
http  pastehtml com,40,0.0
http  jalopnik com,93,1.0
http  hubpages com,108,1.0
https  fortune com,87,1.0
http  thechive com,89,1.0
http www toinhacabelos com,121,0.0
http www techrefrigeration com,93,0.0
http  tinnhanh360 net,94,1.0
https  quizlet com,90,1.0
http  pornsharing com,85,1.0
http  metro co.uk,140,1.0
https  twitter com,224,1.0
http www essei cn,106,0.0
http  tinnhanh360 net,94,1.0
http  babal net,441,1.0
http  nguyentandung org,99,1.0
http www shisimi com,77,0.0
http  olx pl,92,1.0
http  allrecipes com,90,1.0
http  kenh14 vn,104,1.0
https  eksisozluk com,94,1.0
http drive-google-com fanalav com,69,0.0
http www buffalocam com,44,0.0
http  diply com,102,1.0
http  thechive com,86,1.0
http  digg com,100,1.0
http  askubuntu com,88,1.0
http  skyrock com,86,1.0
http  distractify com,87,1.0
http  aljazeera net,230,1.0
http  babal net,347,1.0
http  mic com,109,1.0
http  allrecipes com,89,1.0
http us.appleid.security.ssl-update bobsmobileservice com,93,0.0
http  himado in,98,1.0
http  plarium com,84,1.0
http  stackoverflow com,88,1.0
http  buzzfil net,135,1.0
http  putlocker is,92,1.0
http  indianexpress com,117,1.0
http  searchengineland com,84,1.0
http 1-configurazione-supporto-apple.store-contatta bimabn com,109,0.0
http  hubpages com,83,1.0
http  extratorrent cc,95,1.0
http  distractify com,87,1.0
http www wearwet com,92,0.0
http  myegy to,109,1.0
http  skyrock com,94,1.0
http  serverfault com,101,1.0
http  smallseotools com,99,1.0
http  allegro pl,109,1.0
http  depositphotos com,110,1.0
http www dongyuwl com,121,0.0
http hj3490 0adz com,45,0.0
http  censor net.ua,141,1.0
http  extratorrent cc,101,1.0
http  olx co.id,97,1.0
http  nirvanared com,44,0.0
http  tinnhanh360 net,86,1.0
http  otomoto pl,122,1.0
http  buzzfil net,120,1.0
http www auto-care co.za,58,0.0
http 1-configurazione-supporto-apple.store-contatta bimabn com,109,0.0
http  serverfault com,91,1.0
http  xhamster com,86,1.0
http  kakaku com,86,1.0
http  ero-video net,90,1.0
http  torcache net,136,1.0
http abc go com,92,1.0
http  torcache net,157,1.0
http  skyrock com,96,1.0
http www standprincipal pt,160,0.0
http  thenextweb com,83,1.0
http  stackoverflow com,105,1.0
http  fanpage gr,230,1.0
http www martin-busker de,98,0.0
http  nesn com,87,1.0
http  stackoverflow com,106,1.0
http  kickass to,91,1.0
http  nypost com,84,1.0
http  bestblackhatforum com,87,1.0
http  shannuodianqi com,98,0.0
http www kingsportclub com,127,0.0
http  plarium com,132,1.0
http  torcache net,138,1.0
http  pikabu ru,95,1.0
http  tinnhanh360 net,105,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1 eu-id3 net,198,0.0
http angyalfoldibaptista joomlaportal hu,100,0.0
http www bjcurio com,113,0.0
http ns303913 ovh net,85,0.0
http  pastehtml com,40,0.0
http  extratorrent cc,116,1.0
http  seekingalpha com,145,1.0
http  rocketnews24 com,92,1.0
http  thenextweb com,93,1.0
http  indianexpress com,104,1.0
http  mashable com,105,1.0
http  maybank2u com.my,164,1.0
http  torcache net,141,1.0
http  slashdot org,88,1.0
http  extratorrent cc,117,1.0
http  tinnhanh360 net,90,1.0
http  buzzfil net,112,1.0
http  stackoverflow com,109,1.0
http  techcomprojects com,53,0.0
http  tobogo net,104,1.0
http  motthegioi vn,99,1.0
http  alltomcasinospel se,42,0.0
http  askubuntu com,115,1.0
http  grantland com,122,1.0
https  myspace com,114,1.0
http  otomoto pl,88,1.0
http  mylust com,98,1.0
http  venturebeat com,89,1.0
http  kienthuc net.vn,107,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6 id8-eu co.uk,200,0.0
http  tinnhanh360 net,95,1.0
http  tobogo net,111,1.0
http  kccazin com,58,0.0
http  juststickitthesignpros net,55,0.0
http  twitter com,352,1.0
http www alfacod com.tr,125,0.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0 srv-woa1 com,200,0.0
http  babal net,87,1.0
http  kenh14 vn,100,1.0
http  torcache net,145,1.0
http au amazon-ap com,66,0.0
http  depositphotos com,110,1.0
http  nguyentandung org,84,1.0
http  tobogo net,107,1.0
http  aljazeera net,319,1.0
http  babal net,129,1.0
http  otomoto pl,95,1.0
http  torcache net,127,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify8 id-app7 co.uk,201,0.0
http  distractify com,87,1.0
http  nesn com,90,1.0
http  motthegioi vn,120,1.0
http esporte uol com.br,165,1.0
http  mylust com,103,1.0
http  nesn com,100,1.0
http  megogo net,105,1.0
http  on-skat-dk com,63,0.0
http info blackdiamondkobe com,40,0.0
http  caixa gov.br,89,1.0
http  86.65.145.119 ,127,0.0
http  codecanyon net,83,1.0
http distrimarsanitarios soydg com,93,0.0
http  slickdeals net,113,1.0
http  yourlust com,97,1.0
http  pikabu ru,112,1.0
http  maybank2u com.my,178,1.0
http espn go com,107,1.0
http  extratorrent cc,91,1.0
http  fortune com,99,1.0
http  uproxx com,129,1.0
http www antik-beschlaege com,48,0.0
http  americanofficecenters com,75,0.0
http  babal net,105,1.0
http  techcrunch com,90,1.0
http  himado in,182,1.0
http cc yuebingy com,38,0.0
http www chitrakalaa com,90,0.0
http  babal net,195,1.0
http  pikabu ru,91,1.0
http  torcache net,158,1.0
http  olx ua,140,1.0
http  twitter com,217,1.0
http  themeforest net,101,1.0
http  askubuntu com,101,1.0
http  tunein com,92,1.0
http  torcache net,139,1.0
http  buzzfil net,120,1.0
http  metro co.uk,107,1.0
http  tinnhanh360 net,85,1.0
http  torrentdn com,99,1.0
https  twitter com,272,1.0
http  buzzfil net,163,1.0
http  auto ru,190,1.0
http yahooupdatestatus yolasite com,38,0.0
http  distractify com,87,1.0
http  plarium com,100,1.0
http  amoory com,89,1.0
http  atwiki jp,196,1.0
http  zozo jp,115,1.0
http us.battle.net.ok zzweb asia,136,0.0
http  telegraf com.ua,91,1.0
http  conservativetribune com,98,1.0
http  ap org,90,1.0
http  distractify com,84,1.0
http  metro co.uk,140,1.0
http  mylust com,97,1.0
http  distractify com,87,1.0
http  udn com,129,1.0
http  akhbarelyom com,114,1.0
http  plarium com,103,1.0
http  grantland com,92,1.0
http  themeforest net,101,1.0
http  220.178.102.26 ,59,0.0
http  extratorrent cc,114,1.0
http  fazenda gov.br,92,1.0
http  claukrus org,100,0.0
http  pornsharing com,90,1.0
http orkut-faker blogspot com,50,0.0
http  xossip com,85,1.0
http  bdnews24 com,117,1.0
https  medium com,133,1.0
http  themeforest net,94,1.0
http  genius com,165,1.0
http  extratorrent cc,83,1.0
http  io9 com,100,1.0
http  jalopnik com,113,1.0
http  askubuntu com,117,1.0
http  babal net,192,1.0
http  censor net.ua,87,1.0
http  extratorrent cc,85,1.0
http  twitter com,370,1.0
http  indianexpress com,129,1.0
http  sourceforge net,115,1.0
http  correios com.br,100,1.0
http  akhbarelyom com,115,1.0
http  searchengineland com,109,1.0
http  stackoverflow com,101,1.0
http  deborahwolfeltd com,202,0.0
http  katproxy com,96,1.0
http  kenh14 vn,105,1.0
http  twitter com,290,1.0
http  serverfault com,98,1.0
http  tinnhanh360 net,84,1.0
http  olx ro,92,1.0
http  interpark com,129,1.0
http  olx ua,92,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify1 id-app7 co.uk,201,0.0
http  allegro pl,93,1.0
http  moviepilot com,97,1.0
http  109.123.69.62 ,54,0.0
http  mylust com,88,1.0
http  otomoto pl,87,1.0
http www cpiano com,62,0.0
http abc go com,108,1.0
http  torrentdn com,105,1.0
http  unity3d com,94,1.0
http  genius com,264,1.0
http  pastehtml com,40,0.0
http www ycjgxx cn,103,0.0
http  torcache net,166,1.0
http  pastehtml com,40,0.0
http  kenh14 vn,94,1.0
http  mylust com,93,1.0
https  twitter com,233,1.0
http  nesn com,89,1.0
http  qz com,86,1.0
http  plarium com,108,1.0
http  pastehtml com,40,0.0
http  elitedaily com,92,1.0
https  medium com,85,1.0
http www cprpcrepair com,68,0.0
http  plarium com,93,1.0
http  interpark com,135,1.0
http  getpocket com,96,1.0
http www theskydiveshop com.au,80,0.0
http  momoshop com.tw,123,1.0
https  prezi com,95,1.0
http  fun-dive com,46,0.0
http  onedio com,91,1.0
https  tsite jp,83,1.0
http  olx ro,85,1.0
http www id-app7 net,142,0.0
http  twitter com,263,1.0
http  babal net,93,1.0
http  haraj com.sa,139,1.0
http  mic com,92,1.0
http www freewebs com,63,0.0
http  udn com,165,1.0
http  distractify com,87,1.0
http  correios com.br,127,1.0
http  tobogo net,110,1.0
https  evernote com,95,1.0
http  cheezburger com,99,1.0
http  pastehtml com,40,0.0
http  easy-magazine com,78,0.0
http  pastehtml com,40,0.0
http  tobogo net,104,1.0
http  thenextweb com,103,1.0
http  onedio com,95,1.0
http  ck101 com,90,1.0
http  katproxy com,186,1.0
http  patch com,92,1.0
http  nesn com,85,1.0
http  steamcommunity com,108,1.0
http  slashdot org,113,1.0
http  udn com,164,1.0
http  variety com,130,1.0
http www xsxzjzx com,55,0.0
http a3daa2-aipm12t74z kenstewardministries org,58,0.0
http abc go com,90,1.0
http  olx ua,95,1.0
http www exigostrategic ro,50,0.0
http www anita-gd com,100,0.0
http  techcrunch com,95,1.0
http  nypost com,87,1.0
http  mylust com,87,1.0
http  caixa gov.br,84,1.0
http  correios com.br,111,1.0
http  metro co.uk,139,1.0
http www bmhouseofstudy org,109,0.0
http  pornsharing com,86,1.0
http  interpark com,140,1.0
http www secureuploads net,49,0.0
http  cookpad com,85,1.0
http  69.162.73.82 ,78,0.0
http  perezhilton com,125,1.0
http  tobogo net,108,1.0
http  mashable com,86,1.0
http  correios com.br,165,1.0
http  kenh14 vn,96,1.0
http  skyrock com,122,1.0
http  mic com,103,1.0
http  deadspin com,113,1.0
http  superuser com,118,1.0
http  sputniknews com,133,1.0
http www marketingbyinternet com,71,0.0
http us.battle.net.ok jjweb asia,53,0.0
http  thenextweb com,252,1.0
https  eksisozluk com,92,1.0
http  kakaku com,83,1.0
http  torcache net,131,1.0
http promocaoadoispassosdoparaiso webuda com,66,0.0
http  extratorrent cc,88,1.0
http  olx pl,104,1.0
http  mylust com,90,1.0
http  udn com,138,1.0
http  interpark com,135,1.0
https  twitter com,272,1.0
http www controlyourbreath com,101,0.0
http  thenextweb com,123,1.0
http  fishki net,92,1.0
http  seekingalpha com,86,1.0
http  xhamster com,108,1.0
http  interpark com,129,1.0
http  atwiki jp,151,1.0
http  cosycottagecafe ie,67,0.0
http www googledrive com,61,0.0
http  sfglobe com,112,1.0
http  pastehtml com,40,0.0
http abcnews go com,100,1.0
http  serverfault com,85,1.0
http  mylust com,90,1.0
http rs qqgo asia,40,0.0
http  kenh14 vn,107,1.0
http espn go com,106,1.0
http  otomoto pl,88,1.0
http  indianexpress com,117,1.0
http www germany-secure com,81,0.0
http  askubuntu com,107,1.0
https  www gov.uk,105,1.0
http  nguyentandung org,102,1.0
http  censor net.ua,93,1.0
http  extratorrent cc,131,1.0
http  tinnhanh360 net,87,1.0
http  torcache net,152,1.0
http  bdnews24 com,104,1.0
http  mic com,115,1.0
https  elevenia co.id,117,1.0
http  telegraf com.ua,93,1.0
http  uproxx com,91,1.0
http  codecanyon net,166,1.0
http  superuser com,117,1.0
https  tsite jp,125,1.0
http  torrentdn com,92,1.0
http www.da tzc edu.cn,104,0.0
http  vz ru,109,1.0
http www dominiquelorell ca,66,0.0
https  medium com,85,1.0
http  digg com,105,1.0
http  sayabak com,66,0.0
http  tunein com,87,1.0
http 9ahba webobo biz,48,0.0
http  deadspin com,93,1.0
http owolabitboiscofied nazuka net,62,0.0
http  thenextweb com,96,1.0
http  seekingalpha com,98,1.0
http www dimineticuextrasavoare ro,45,0.0
http  extratorrent cc,103,1.0
http www ek63 cn,121,0.0
http  sourceforge net,160,1.0
http www ysgrp com.cn,64,0.0
http  standprincipal pt,244,0.0
http  torcache net,141,1.0
http  web tv,90,1.0
http  grantland com,94,1.0
http  elitedaily com,93,1.0
http  udn com,119,1.0
http appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify0 id8-eu net,198,0.0
http  skyrock com,96,1.0
http  olx co.id,117,1.0
http  deadspin com,90,1.0
http  comicbook com,96,1.0
http  motthegioi vn,101,1.0
http  babal net,260,1.0
http www biaobang cn,109,0.0
http  jalopnik com,106,1.0
http  akhbarelyom com,120,1.0
http  lifehacker com,98,1.0
http  perezhilton com,103,1.0
http  distractify com,87,1.0
http  olx in,121,1.0
http www thakopa com,39,0.0
http digilander libero it,43,0.0
http  thechive com,101,1.0
http  seesaawiki jp,143,1.0
http  mywrigleyville com,68,0.0
http  pornsharing com,93,1.0
https  www gov.uk,92,1.0
http  thenextweb com,130,1.0
http  pitchfork com,97,1.0
http  thenextweb com,86,1.0
http  correios com.br,136,1.0
http  techcrunch com,122,1.0
http  pastehtml com,40,0.0
http  distractify com,87,1.0
http  extratorrent cc,122,1.0
http  seekingalpha com,124,1.0
http  thechive com,94,1.0
http  fazenda gov.br,167,1.0
http  ap org,94,1.0
http  elitedaily com,101,1.0
http  infospace com,84,1.0
http espn go com,139,1.0
https  hootsuite com,95,1.0
http www habbo com.br,41,0.0
http  elitedaily com,86,1.0
http  thenextweb com,110,1.0
http  icicibank com,119,1.0
http  213.129.162.141 ,44,0.0
http  mic com,88,1.0
http  extratorrent cc,121,1.0
http  thenextweb com,133,1.0
http www securitysupport nl,41,0.0
http  thenextweb com,91,1.0
http  censor net.ua,132,1.0
http  bankmellat ir,211,1.0
http  tinnhanh360 net,99,1.0
http  slashdot org,84,1.0
http  mic com,109,1.0
http  gizmodo com,84,1.0
http  educate kiev.ua,58,0.0
http  elitedaily com,101,1.0
http  dropbooks tv,92,1.0
http www naylorantiques com,42,0.0
http bauteilberater multi-komfort de,66,0.0
http  sourceforge net,160,1.0
http  paradisealbano it,103,0.0
http  haberler com,83,1.0
http  interpark com,135,1.0
http mail bankito com.mx,57,0.0
http  huaphone net,68,0.0
http  1337x to,94,1.0
http  qz com,102,1.0
http  hdfcbank com,88,1.0
http  hollywoodlife com,98,1.0
http us.battle.net.login.en rz-login com,63,0.0
https  moz com,93,1.0
http  babal net,380,1.0
http  auto ru,189,1.0
http  pastehtml com,40,0.0
http  kenh14 vn,92,1.0
http  tobogo net,108,1.0
http  babal net,240,1.0
http luxuryhotelsinperu904756834 12pluscommunity com,94,0.0
http  distractify com,87,1.0
http  nypost com,86,1.0
http  serverfault com,103,1.0
http www chincold org.cn,40,0.0
http  kakaku com,86,1.0
http  babal net,86,1.0
http blog dariuszemanowicz pl,61,0.0
http  wldzb cn,63,0.0
http  tinnhanh360 net,91,1.0
http  aljazeera net,107,1.0
http  olx ua,100,1.0
http  torrentdn com,105,1.0
http  atwiki jp,109,1.0
http  askubuntu com,115,1.0
http  ink361 com,86,1.0
http www neprinolenzymes com,77,0.0
http www emailformwizard com,49,0.0
http  tobogo net,107,1.0
http  thenextweb com,105,1.0
http configurazione-supporto-apple.store-contatta-ufficiale maritat com,121,0.0
http www cqpszx com,113,0.0
http  thechive com,102,1.0
http  jalopnik com,100,1.0
http  210.42.144.243 ,38,0.0
http abc go com,117,1.0
http  searchengineland com,88,1.0
http  digg com,93,1.0
http digilander libero it,39,0.0
